Year	FT_ID	LU_ID	Popsize
13	8	1	137096
13	8	2	1029
13	8	3	94429
13	8	4	223
13	8	5	0
13	9	0	20928
13	9	1	142246
13	9	2	1042
13	9	3	90859
13	9	4	229
13	9	5	0
14	1	0	0
14	1	1	6003
14	1	2	344584
14	1	3	5701
14	1	4	17018
14	1	5	0
14	10	0	162
14	10	1	3150
14	10	2	35
14	10	3	3857
14	10	4	0
14	10	5	0
14	11	0	9431
14	11	1	60985
14	11	2	352
14	11	3	44941
14	11	4	82
14	11	5	0
14	12	0	0
14	12	1	2243
14	12	2	380248
14	12	3	7215
14	12	4	5909
14	12	5	0
14	13	0	5328
14	13	1	165989
14	13	2	1320
14	13	3	198487
14	13	4	71
14	13	5	0
14	14	0	3750
14	14	1	130300
14	14	2	810
14	14	3	156119
14	14	4	47
14	14	5	0
14	15	0	3590
14	15	1	123833
14	15	2	597
14	15	3	128758
14	15	4	33
14	15	5	0
14	2	0	0
14	2	1	1484
14	2	2	74349
14	2	3	1120
14	2	4	5287
14	2	5	0
14	3	0	186
14	3	1	3141
14	3	2	27
14	3	3	323
14	3	4	1
14	3	5	0
14	4	0	61
14	4	1	2665
14	4	2	15
14	4	3	190
14	4	4	1
14	4	5	0
14	5	0	7263
14	5	1	27477
14	5	2	201
14	5	3	13961
14	5	4	68
14	5	5	0
14	6	0	0
14	6	1	7101
14	6	2	526866
14	6	3	9192
14	6	4	18994
14	6	5	0
14	7	0	0
14	7	1	1
14	7	2	6278
14	7	3	140
14	7	4	10
14	7	5	0
14	8	0	12894
14	8	1	108041
14	8	2	642
14	8	3	76122
14	8	4	153
14	8	5	0
14	9	0	17803
14	9	1	112866
14	9	2	652
14	9	3	73312
14	9	4	170
14	9	5	0
15	1	0	0
15	1	1	5638
15	1	2	345426
15	1	3	5335
15	1	4	17035
15	1	5	0
15	10	0	138
15	10	1	3024
15	10	2	28
15	10	3	3051
15	10	4	1
15	10	5	0
15	11	0	8714
15	11	1	58409
15	11	2	298
15	11	3	40979
15	11	4	63
15	11	5	0
15	12	0	0
15	12	1	1846
15	12	2	329015
15	12	3	5963
15	12	4	5150
15	12	5	0
15	13	0	4707
15	13	1	161917
15	13	2	1222
15	13	3	192043
15	13	4	46
15	13	5	0
15	14	0	3238
15	14	1	125663
15	14	2	712
15	14	3	149322
15	14	4	25
15	14	5	0
15	15	0	3058
15	15	1	119024
15	15	2	527
15	15	3	122714
15	15	4	24
15	15	5	0
15	2	0	0
15	2	1	1251
15	2	2	67841
15	2	3	876
15	2	4	5297
15	2	5	0
15	3	0	172
15	3	1	3064
15	3	2	33
15	3	3	229
15	3	4	3
15	3	5	0
15	4	0	46
15	4	1	2550
15	4	2	29
15	4	3	138
15	4	4	0
15	4	5	0
15	5	0	6714
15	5	1	26239
15	5	2	185
15	5	3	12513
15	5	4	59
15	5	5	0
15	6	0	0
15	6	1	6570
15	6	2	498631
15	6	3	8108
15	6	4	18102
15	6	5	0
15	7	0	0
15	7	1	0
15	7	2	4910
15	7	3	88
15	7	4	6
15	7	5	0
15	8	0	12307
15	8	1	106245
15	8	2	564
15	8	3	71237
15	8	4	128
15	8	5	0
15	9	0	16741
15	9	1	111380
15	9	2	561
15	9	3	68496
15	9	4	131
15	9	5	0
16	1	0	0
16	1	1	5364
16	1	2	347179
16	1	3	4836
16	1	4	17184
16	1	5	0
16	10	0	121
16	10	1	2815
16	10	2	18
16	10	3	2493
16	10	4	0
16	10	5	0
16	11	0	8209
16	11	1	55025
16	11	2	238
16	11	3	37782
16	11	4	48
16	11	5	0
16	12	0	0
16	12	1	1645
16	12	2	287448
16	12	3	5059
16	12	4	4501
16	12	5	0
16	13	0	4409
16	13	1	154720
16	13	2	1231
16	13	3	186895
16	13	4	36
16	13	5	0
16	14	0	2945
16	14	1	118093
16	14	2	639
16	14	3	144250
16	14	4	32
16	14	5	0
16	15	0	2701
16	15	1	111591
16	15	2	461
16	15	3	118210
16	15	4	17
16	15	5	0
16	2	0	0
16	2	1	1025
16	2	2	61888
16	2	3	689
16	2	4	5245
16	2	5	0
16	3	0	141
16	3	1	2946
16	3	2	19
16	3	3	172
16	3	4	1
16	3	5	0
16	4	0	48
16	4	1	2406
16	4	2	16
16	4	3	104
16	4	4	1
16	4	5	0
16	5	0	6585
16	5	1	24517
16	5	2	122
16	5	3	11391
16	5	4	39
16	5	5	0
16	6	0	0
16	6	1	6049
16	6	2	475208
16	6	3	7274
16	6	4	17410
16	6	5	0
16	7	0	0
16	7	1	0
16	7	2	3926
16	7	3	68
16	7	4	5
16	7	5	0
16	8	0	11844
16	8	1	102429
16	8	2	445
16	8	3	67726
16	8	4	82
16	8	5	0
16	9	0	16128
16	9	1	107158
16	9	2	496
16	9	3	65006
16	9	4	94
16	9	5	0
17	1	0	0
17	1	1	7395
17	1	2	424390
17	1	3	6564
17	1	4	20881
17	1	5	0
17	10	0	72
17	10	1	3152
17	10	2	25
17	10	3	2598
17	10	4	1
17	10	5	0
17	11	0	9362
17	11	1	62748
17	11	2	379
17	11	3	43332
17	11	4	58
17	11	5	0
17	12	0	0
17	12	1	1924
17	12	2	311482
17	12	3	6098
17	12	4	4850
17	12	5	0
17	13	0	5236
17	13	1	181317
17	13	2	1700
17	13	3	224326
17	13	4	64
17	13	5	0
17	14	0	3406
17	14	1	136585
17	14	2	903
17	14	3	171400
17	14	4	51
17	14	5	0
17	15	0	3156
17	15	1	128765
17	15	2	662
17	15	3	140385
17	15	4	27
17	15	5	0
17	2	0	0
17	2	1	1295
17	2	2	70342
17	2	3	854
17	2	4	6120
17	2	5	0
17	3	0	160
17	3	1	3359
17	3	2	33
17	3	3	185
17	3	4	2
17	3	5	0
17	4	0	56
17	4	1	2700
17	4	2	16
17	4	3	116
17	4	4	1
17	4	5	0
17	5	0	7527
17	5	1	27643
17	5	2	177
17	5	3	13088
17	5	4	50
17	5	5	0
17	6	0	0
17	6	1	8032
17	6	2	556162
17	6	3	9277
17	6	4	19891
17	6	5	0
17	7	0	0
17	7	1	2
17	7	2	3946
17	7	3	93
17	7	4	5
17	7	5	0
17	8	0	13798
17	8	1	120012
17	8	2	707
17	8	3	79277
17	8	4	105
17	8	5	0
17	9	0	18902
17	9	1	126061
17	9	2	720
17	9	3	76304
17	9	4	144
17	9	5	0
18	1	0	0
18	1	1	6109
18	1	2	385714
18	1	3	5224
18	1	4	18864
18	1	5	0
18	10	0	49
18	10	1	2418
18	10	2	12
18	10	3	1819
18	10	4	0
18	10	5	0
